3419230,42.029347,-88.099764,310000.0,2014,2.5,4,1974,1970,NONE,1467.0,9583.0,Chicago,Schaumburg,Schaumburg High School,296619.26662711124
3712464,41.944714,-87.655617,539000.0,2014,3.0,3,1995,1990,NONE,2238.0,11107.0,Chicago,Chicago,Lake View High School,482385.2432720919
4430455,41.889622,-88.084483,529000.0,2013,3.0,3,1996,1990,2006,2753.0,8461.5,Chicago,Glen Ellyn,Glenbard West High School,465941.4703528759
4693230,41.776078,-88.289385,189900.0,2015,2.0,3,1992,1990,NONE,1661.0,6533.5,Chicago,Aurora,East High School,175304.68343262514
5443343,41.519468,-87.803706,189000.0,2013,2.0,3,1978,1970,NONE,1200.0,8646.0,Chicago,Frankfort Square,Lincoln-Way North High School,171344.2822351845
64662545,41.852511,-88.089658,264900.0,2014,2.0,3,1979,1970,2007,1667.0,12450.0,Chicago,Wheaton,Wheaton Warrenville South High School,251788.828936841
87719204,42.034477,-87.783356,239000.0,2014,2.0,2,2006,2000,NONE,1718.0,7840.0,Chicago,Morton Grove,Niles West High School,231350.94416155262
30715865,40.627785,-73.96799,1149581.946,2014,1.5,4,1925,1920,NONE,1440.0,7971.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,1089348.469318132
31361163,40.657665,-73.610336,179900.0,2013,3.0,4,1959,1950,NONE,3750.0,3750.0,New York City,Baldwin,NONE,265390.11491417745
32701640,40.83407,-73.276535,459000.0,2011,2.0,3,1959,1950,NONE,1538.0,10890.0,New York City,Commack,NONE,438369.8857441165
37999748,41.063629,-74.149319,879000.0,2013,3.0,4,2013,2010,NONE,2682.5,14810.0,New York City,Ramsey,NONE,793038.6951090846
37979677,41.044479,-74.234659,569900.0,2013,2.5,2,1990,1990,NONE,1453.0,3484.0,New York City,Oakland,NONE,539273.267907464
39264722,40.162516,-74.20553,325000.0,2014,3.5,4,1986,1980,NONE,2256.0,7104.0,New York City,Howell,Howell High School,344380.7607009295
39406046,40.84786,-74.526758,549900.0,2013,2.5,4,1977,1970,NONE,2800.0,16978.7352,New York City,Denville,NONE,538607.9881220871
39781777,41.056858,-74.277429,299900.0,2014,2.0,4,1974,1970,2014,2100.0,9375.0,New York City,Wanaque,Lakeland Reg High School,291091.5934734141
58425600,41.327932,-73.811639,359000.0,2014,3.0,4,1973,1970,NONE,1715.0,15685.0,New York City,Jefferson Valley-Yorktown,NONE,346118.8451369362
68313801,40.714722,-73.950324,579000.0,2014,1.0,1,1940,1940,NONE,520.0,6856.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,600764.1547967128
83120446,40.744984,-73.752103,239000.0,2014,1.0,2,1947,1940,NONE,937.5,6969.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,238071.0693058363
20006588,34.198211,-118.429364,499000.0,2013,3.0,3,1962,1960,NONE,2095.0,6534.0,Los Angeles,Los Angeles,Van Nuys Senior High School,512351.52578086057
20264240,34.523565,-117.972945,184950.0,2014,2.0,4,1982,1980,NONE,1772.0,12066.0,Los Angeles,Littlerock,Littlerock High School,176806.45451124603
20537178,34.05212,-118.4752,655000.0,2013,2.0,2,1974,1970,NONE,1241.0,1219.0,Los Angeles,Los Angeles,Palisades Charter High School,664349.3482744646
21124100,33.849974,-118.106173,479000.0,2013,2.0,3,1953,1950,NONE,1140.0,5096.0,Los Angeles,Lakewood,Lakewood High School,454510.8917522833
21230745,33.765362,-118.162917,999500.0,2014,3.0,3,1910,1910,2009,1500.0,8261.0,Los Angeles,Long Beach,Wilson High School,867446.9158887861
25090813,33.773516,-117.876299,525000.0,2014,1.5,2,1953,1950,NONE,1582.0,9583.0,Los Angeles,Santa Ana,Santa Ana High School,497178.12780668493
25178289,33.784313,-117.80166,399900.0,2013,1.0,1,1949,1940,NONE,1200.0,12791.8728,Los Angeles,North Tustin,El Modena High School,403194.7564395621
25571901,33.528527,-117.721927,739900.0,2013,2.0,4,1978,1970,2011,2354.0,5663.0,Los Angeles,Laguna Niguel,Dana Hills High School,715481.3473942494
