3392080,42.014863,-88.156083,229000.0,2015,3.0,3,1989,1980,NONE,1785.0,7875.0,Chicago,Streamwood,Gifford Street High School,221223.92176214122
3763848,41.869396,-87.81373,249000.0,2014,3.0,4,1912,1910,NONE,1468.0,4373.0,Chicago,Forest Park,NONE,237355.92897909094
4321012,41.546302,-87.664344,154900.0,2011,2.5,3,1960,1960,NONE,1553.0,8119.0,Chicago,Homewood,Homewood-Flossmoor High School,160633.85217306402
4719850,41.658345,-88.477018,194900.0,2013,2.5,4,2000,2000,NONE,2720.5,10890.0,Chicago,Yorkville,NONE,193681.3706069145
5410859,41.645071,-88.127258,160000.0,2014,2.0,3,NA,UNKNOWN,NONE,1693.0,6577.0,Chicago,Plainfield,Plainfield East High School,157345.77083259646
63693499,41.920254,-87.706627,255000.0,2014,2.0,2,NA,UNKNOWN,NONE,1250.0,6499.0,Chicago,Chicago,Clemente Community Academy High School,243236.22154054433
80828425,41.930508,-87.64312,149900.0,2014,1.0,1,1983,1980,NONE,864.0,5880.0,Chicago,Chicago,Lincoln Park High School,159647.53672060856
30669964,40.633455,-73.95938,1149581.946,2013,4.0,5,NA,UNKNOWN,NONE,3799.53315,10916.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,1089840.336685306
31251179,40.654323,-73.700202,475000.0,2014,2.0,6,1958,1950,NONE,2340.0,4532.0,New York City,Valley Stream,NONE,432644.5349424106
32627296,40.718528,-73.390633,349000.0,2015,2.0,6,1965,1960,NONE,2455.5,7500.0,New York City,West Babylon,NONE,336786.67855005304
38640451,40.844203,-74.231131,332900.0,2014,2.0,3,1950,1950,NONE,1421.0,4791.0,New York City,Cedar Grove,NONE,376087.12970145757
38682463,40.832345,-74.209687,729000.0,2013,1.0,2,1918,1910,2014,910.0,12196.0,New York City,Montclair,Montclair High School,672101.4964407388
39221622,40.408424,-74.03302,339000.0,2013,2.0,2,1945,1940,NONE,1182.0,7200.0,New York City,Atlantic Highlands,NONE,334475.3431544761
39475644,40.885665,-74.421827,550000.0,2014,2.0,3,1954,1950,NONE,2036.0,16978.7352,New York City,Parsippany-Troy Hills Township,NONE,468863.9895053834
39886572,40.514038,-74.665029,499900.0,2014,2.5,5,1990,1990,2014,2800.0,9147.0,New York City,Hillsborough,NONE,478928.15289976913
59460415,40.941949,-73.125756,459000.0,2013,2.0,4,1957,1950,NONE,2500.0,16978.7352,New York City,Setauket-East Setauket,Ward Melville Senior High School,449140.6886164073
66519845,41.101268,-73.798637,377000.0,2013,1.0,2,1925,1920,NONE,1231.0,6381.0,New York City,Hawthorne,Westlake High School,400519.7209973379
83940121,40.803131,-73.955017,1050000.0,2014,2.0,2,2005,2000,NONE,1217.0,2500.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,997666.9816019179
19945037,34.148323,-118.591188,715000.0,2013,3.0,3,1965,1960,NONE,2150.0,10410.0,Los Angeles,Los Angeles,William Howard Taft Senior High School,674236.6223675444
20122433,34.225704,-118.393723,225000.0,2013,1.0,2,1947,1940,NONE,823.0,7535.0,Los Angeles,Los Angeles,John H. Francis Polytechnic,277018.10469263495
20598413,34.043771,-118.375056,725000.0,2013,1.0,2,1940,1940,2012,1318.0,6576.0,Los Angeles,Los Angeles,Alexander Hamilton Senior High School,742449.2317369726
20885498,34.166462,-118.059679,560000.0,2013,2.0,3,NA,UNKNOWN,NONE,1736.0,10454.0,Los Angeles,Sierra Madre,Pasadena High School,625699.0672656476
21352554,33.742399,-118.319938,749000.0,2013,1.0,3,1952,1950,NONE,1413.0,6120.0,Los Angeles,Rancho Palos Verdes,NONE,783110.8496219718
21673853,33.965757,-117.836812,728000.0,2014,2.0,4,1978,1970,NONE,2037.0,10933.0,Los Angeles,Diamond Bar,NONE,652759.6079096402
25319072,33.799025,-118.011378,385000.0,2013,3.0,3,1976,1970,NONE,1435.0,2178.0,Los Angeles,Cypress,Pacifica High School,416148.3628620764
