3522269,42.053646,-87.731979,329900.0,2014,2.5,2,1951,1950,NONE,1602.0,6689.0,Chicago,Skokie,Niles North High School,332667.8302872963
3872817,41.871346,-87.62809,299995.0,2014,2.0,2,1983,1980,NONE,1100.0,7383.0,Chicago,Chicago,Phillips Academy High School,314858.06633400725
4476408,41.883846,-87.957054,459900.0,2013,2.0,5,1937,1930,2012,1900.0,7000.0,Chicago,Elmhurst,York Community High School,477822.2900955923
4839572,42.286128,-87.947494,314000.0,2013,2.0,3,1893,1890,1994,1676.0,7840.0,Chicago,Libertyville,Libertyville High School,308339.71068359114
51680873,42.287153,-88.035096,319900.0,2014,2.5,4,1999,1990,NONE,2512.0,10345.5,Chicago,Mundelein,NONE,304392.68985483405
63139373,42.221036,-88.196933,595000.0,2014,3.5,4,2003,2000,NONE,3772.0,15472.04295,Chicago,Fox River Grove,Cary-Grove Community High School,584708.6800011403
89914762,42.038658,-87.891494,239800.0,2014,2.0,2,2005,2000,NONE,1550.0,8058.0,Chicago,Des Plaines,Maine West High School,239043.28953411317
30637552,40.68249,-73.88212,340000.0,2012,2.0,5,1910,1910,NONE,1080.0,2000.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,347586.0028345581
32022108,40.78736,-73.841695,585000.0,2013,3.0,5,1920,1920,NONE,2400.0,2395.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,615287.9841868747
32281811,40.616635,-74.13053,549000.0,2014,3.0,4,1950,1950,NONE,2778.0,5555.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,543572.6591780051
33044522,41.294608,-73.637789,939000.0,2014,4.0,4,1984,1980,2013,3799.53315,16978.7352,New York City,Lewisboro,NONE,930727.7732511975
38856455,40.490939,-74.831289,275000.0,2013,2.5,2,1989,1980,NONE,1232.0,3049.0,New York City,Raritan Township,NONE,251337.23872544518
39670148,40.015879,-74.291555,209500.0,2015,2.0,2,1986,1980,NONE,1960.0,6359.0,New York City,Manchester,NONE,194039.52465115738
39603867,39.991076,-74.145401,429900.0,2014,2.0,3,1965,1960,NONE,1800.0,7840.5,New York City,Toms River,NONE,373991.4435764613
39950067,41.01886,-74.625652,300000.0,2014,1.5,3,1977,1970,NONE,1718.0,7494.0,New York City,Sparta,NONE,299330.39114532626
59514092,40.825323,-73.098817,299900.0,2013,1.0,3,1969,1960,NONE,1218.0,7405.0,New York City,Ronkonkoma,NONE,298970.5763499996
72529278,40.766677,-73.958724,559500.0,2013,1.0,1,1961,1960,NONE,783.0,8757.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,603426.9851169826
89067265,40.730136,-73.871963,409000.0,2014,2.0,2,2008,2000,NONE,815.0,3702.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,397738.2259763103
19964427,34.201856,-118.507203,429900.0,2014,2.0,3,1950,1950,NONE,1152.0,6403.0,Los Angeles,Los Angeles,Birmingham Community Charter High School,412455.4689720213
