3516735,42.06406,-87.704948,149900.0,2013,1.0,2,1958,1950,NONE,995.5,5597.0,Chicago,Evanston,Evanston Twp High School,146423.92336559502
3836452,41.825657,-87.784883,244900.0,2014,2.0,4,1924,1920,NONE,1400.0,3689.0,Chicago,Berwyn,J Sterling Morton West High School,242114.40887758223
4449160,41.848408,-88.100678,374900.0,2014,2.5,3,1979,1970,NONE,2200.0,9392.5,Chicago,Wheaton,Wheaton Warrenville South High School,379064.7084073124
4824914,42.270047,-88.139375,149900.0,2013,2.0,3,1948,1940,NONE,1275.0,5662.5,Chicago,Wauconda,Wauconda High School,134361.6499162005
49918894,41.913242,-87.6856,350000.0,2014,2.0,2,1997,1990,NONE,1512.5,8058.0,Chicago,Chicago,Clemente Community Academy High School,358302.22855397797
63208120,41.569067,-88.255381,129900.0,2014,2.0,2,2002,2000,NONE,1280.0,4791.0,Chicago,Plainfield,Plainfield South High School,133675.58694219918
92195510,42.019769,-88.342274,369900.0,2013,2.0,2,2007,2000,NONE,2607.0,8058.5,Chicago,Elgin,NONE,349351.8405340143
30739861,40.587505,-73.97218,999000.0,2014,3.0,7,1965,1960,NONE,3121.0,2178.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,912652.917271435
32050060,40.753,-73.783585,839000.0,2013,3.0,4,1965,1960,NONE,2355.5,4300.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,767584.7088265971
32192929,40.669755,-73.76923,450000.0,2013,3.0,5,2007,2000,NONE,1380.0,2395.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,431567.96527214436
32965172,40.965914,-73.777073,550000.0,2013,2.0,4,1954,1950,NONE,1813.0,9583.0,New York City,New Rochelle,New Rochelle High School,529803.8255496522
38882182,40.737053,-74.033913,414900.0,2013,1.5,1,NA,UNKNOWN,NONE,900.0,3417.5,New York City,Hoboken,NONE,406138.2234293804
39186645,40.438421,-74.367453,499999.0,2013,2.5,4,1995,1990,NONE,1706.5,8929.0,New York City,South River,South River High School,463499.9181757092
39660392,39.612854,-74.202748,574000.0,2014,2.0,4,1982,1980,NONE,1776.0,5938.5,New York City,Long Beach Township,Southern Reg High School,606774.5478791023
39940831,40.953205,-74.641129,515000.0,2013,2.5,4,1945,1940,NONE,1782.0,6969.5,New York City,Hopatcong,Hopatcong High School,519816.175129811
59465476,40.92525,-73.09405,399000.0,2013,2.5,4,1976,1970,NONE,2400.0,16978.7352,New York City,Setauket-East Setauket,Ward Melville Senior High School,399056.0568288755
72388663,40.787808,-74.332886,1149581.946,2014,3.5,5,2005,2000,NONE,3799.53315,10890.0,New York City,Livingston,NONE,1088319.304425618
89388969,41.303844,-74.946734,205900.0,2014,3.0,3,2008,2000,NONE,1868.0,14810.0,New York City,Dingman Township,NONE,196926.52028351772
19987208,34.14048,-118.431322,925000.0,2014,2.0,2,1950,1950,NONE,1735.0,12791.8728,Los Angeles,Los Angeles,Ulysses S. Grant Senior High School,937039.8488956228
20269176,34.555153,-118.056095,239990.0,2014,3.0,4,1993,1990,NONE,2128.0,6098.0,Los Angeles,Palmdale,William J. (Pete) Knight High School,240663.9942300361
20830989,34.15744,-118.26529,480000.0,2013,1.0,3,1912,1910,NONE,1300.0,4356.0,Los Angeles,Glendale,Herbert Hoover High School,446466.61901430885
20976791,33.923003,-118.261928,249900.0,2011,2.0,3,1945,1940,NONE,1316.0,3702.0,Los Angeles,Willowbrook,Alain Leroy Locke 3 College Preparatory Academy,236813.8797053725
21387829,33.915392,-118.015726,465000.0,2013,2.0,3,1959,1950,NONE,1589.0,8521.0,Los Angeles,La Mirada,El Camino High (Continuation) School,467563.3979539855
21659824,34.000113,-117.804383,548000.0,2013,2.0,3,1980,1980,NONE,1507.0,11325.0,Los Angeles,Diamond Bar,NONE,546250.4654803246
25239393,33.823416,-118.01998,375000.0,2014,2.0,2,1977,1970,2014,1221.0,1742.0,Los Angeles,Cypress,Cypress High School,393017.12692665664
25613873,33.624654,-117.637236,699900.0,2013,3.0,3,1984,1980,NONE,2092.5,3484.0,Los Angeles,Mission Viejo,Capistrano Valley High School,686001.5313252703
51579128,34.208525,-118.626154,439999.0,2014,1.0,3,1958,1950,2006,1290.0,8400.0,Los Angeles,Los Angeles,Canoga Park Senior High School,436552.1537730125
95675706,34.281166,-118.579529,474950.0,2014,3.0,2,2008,2000,2008,1253.0,12791.8728,Los Angeles,Los Angeles,Chatsworth Charter High School,472094.9972474495
26969597,32.976336,-97.005037,365000.0,2013,4.0,4,1988,1980,NONE,2905.0,15276.58067,Dallas,Coppell,Coppell High School,373522.5705562942
27027844,32.850812,-96.62207,142000.0,2014,2.0,3,1981,1980,NONE,1577.0,9199.0,Dallas,Garland,Garland High School,138749.41058337336
29092641,32.749328,-97.206274,112000.0,2013,2.0,3,1966,1960,NONE,1786.0,9147.0,Dallas,Fort Worth,Eastern Hills High School,109735.29381097203
29155253,32.762326,-97.253975,109900.0,2014,2.0,3,1964,1960,NONE,1872.0,8232.0,Dallas,Fort Worth,Eastern Hills High School,111272.84520719585
53067520,33.009861,-96.739729,189990.0,2014,2.0,4,1970,1970,NONE,1890.0,10018.0,Dallas,Plano,Plano Senior High School,193344.55604575863
55831071,32.918354,-96.524394,179900.0,2013,2.0,4,2000,2000,NONE,2291.0,7840.0,Dallas,Rowlett,Garland High School,172796.73342738138
65793546,32.87052,-97.380806,139500.0,2013,2.0,3,2004,2000,NONE,1766.0,7405.0,Dallas,Saginaw,Boswell High School,135015.26367663336
80057035,33.125915,-96.825706,199900.0,2013,2.5,3,2007,2000,NONE,2219.0,2613.0,Dallas,Frisco,Frisco High School,206053.4766481456
113227315,33.135636,-96.866956,395000.0,2013,3.5,4,2011,2010,NONE,3758.0,7492.0,Dallas,Frisco,Frisco High School,404904.8143608392
