3311950,42.091468,-87.920672,270000.0,2014,2.0,3,1984,1980,NONE,1433.0,6359.5,Chicago,Prospect Heights,John Hersey High School,270925.7058157861
3645847,41.954564,-87.715737,365000.0,2015,3.0,7,NA,UNKNOWN,NONE,3495.2295,11761.0,Chicago,Chicago,Roosevelt High School,422278.96117553016
4138847,41.702415,-87.61694,149900.0,2013,2.0,3,1940,1940,NONE,1434.0,3746.0,Chicago,Chicago,Corliss High School,164950.94807440744
4539089,41.768421,-88.110771,369000.0,2013,3.0,4,1978,1970,NONE,3022.0,10127.5,Chicago,Lisle,Naperville North High School,368647.4721871425
5077633,42.195056,-88.254886,425000.0,2013,2.5,5,1964,1960,NONE,2992.0,15472.04295,Chicago,Trout Valley,Cary-Grove Community High School,470815.0047573355
61696303,41.973007,-88.716133,89900.0,2014,3.0,3,NA,UNKNOWN,NONE,1500.0,6947.5,Chicago,Sycamore,NONE,138148.59157183897
70461417,41.927471,-87.648475,479000.0,2014,2.0,3,2003,2000,NONE,1600.0,6555.5,Chicago,Chicago,Lincoln Park High School,444031.5845886351
30664217,40.635265,-73.93954,499000.0,2014,2.5,4,1925,1920,1925,2094.0,4000.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,506909.0825573447
31088662,40.78883,-73.628022,849000.0,2014,2.0,3,1949,1940,NONE,1662.5,14331.0,New York City,Roslyn Heights,NONE,768946.4113376595
32355119,40.55608,-74.168125,399900.0,2014,2.0,3,1978,1970,1978,1512.0,2134.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,384391.0918943829
32662071,40.986386,-72.21237,1149581.946,2014,3.5,5,NA,UNKNOWN,NONE,3799.53315,16978.7352,New York City,East Hampton,East Hampton High School,1101857.633360712
39078997,40.523985,-74.355676,299900.0,2014,2.0,3,1962,1960,NONE,1675.0,16117.0,New York City,Edison,NONE,302895.538680863
38888637,40.725819,-74.042996,490000.0,2014,1.0,2,NA,UNKNOWN,NONE,770.0,4969.5,New York City,Jersey City,Liberty High School,424681.41876381193
39514264,39.766826,-74.243988,219900.0,2011,2.5,4,1979,1970,NONE,2186.0,10890.0,New York City,Barnegat Township,NONE,232843.3306435286
39773200,40.984832,-74.289778,264000.0,2013,3.0,3,1952,1950,NONE,1920.0,5227.0,New York City,Pompton Lakes,NONE,241246.21756686718
59535145,40.784745,-73.03904,309000.0,2014,2.0,3,1920,1920,NONE,1320.0,6098.0,New York City,Patchogue,NONE,292085.1391941023
63688010,40.691585,-74.224814,129900.0,2014,2.0,3,1949,1940,NONE,1300.0,2395.0,New York City,Hillside,NONE,160223.24391418596
79507663,40.80415,-73.965233,425000.0,2014,1.0,1,1910,1910,NONE,730.0,3931.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,430460.74035363476
19901348,34.145402,-118.627645,899900.0,2013,3.0,4,1968,1960,NONE,2332.0,12763.0,Los Angeles,Calabasas,Indian Hills West Continuation High School,901355.8287867667
20138719,34.254335,-118.473765,408000.0,2015,2.0,3,1963,1960,2008,1124.0,6621.0,Los Angeles,Los Angeles,John F. Kennedy High School,393244.04931246286
20402058,33.905766,-118.367979,550000.0,2015,2.0,3,1957,1950,NONE,1599.0,6160.0,Los Angeles,Hawthorne,Hawthorne High School,531322.0859086036
20833437,34.15224,-118.251049,430000.0,2014,2.0,2,NA,UNKNOWN,NONE,1610.0,6533.5,Los Angeles,Glendale,Glendale High School,428804.74052685767
