3279976,42.140548,-87.911102,89500.0,2014,1.0,2,1968,1960,NONE,1040.0,5967.5,Chicago,Wheeling,Wheeling High School,93632.16475824235
3642676,41.967723,-87.702806,485000.0,2013,2.0,3,1922,1920,NONE,1500.0,10475.5,Chicago,Chicago,Roosevelt High School,449247.7526841576
4120296,41.734805,-87.657297,155000.0,2014,3.0,4,1911,1910,NONE,1500.0,6298.0,Chicago,Chicago,Harlan Community Academy High School,174246.9619601168
4624214,41.991743,-88.457608,424900.0,2013,2.0,4,1995,1990,NONE,2629.0,15472.04295,Chicago,Campton Hills,NONE,408760.26459520153
5068371,42.215622,-88.323623,179900.0,2013,2.0,5,1973,1970,NONE,2420.0,9147.0,Chicago,Crystal Lake,Crystal Lake South High School,174918.23213040121
59690246,41.470512,-87.989822,318000.0,2013,3.0,4,NA,UNKNOWN,NONE,2743.0,7670.0,Chicago,New Lenox,NONE,301510.5682925297
70459009,41.921356,-87.711105,239700.0,2014,1.0,2,NA,UNKNOWN,NONE,1100.0,6267.0,Chicago,Chicago,Clemente Community Academy High School,221115.84922896928
30629009,40.689054,-73.91511,599000.0,2013,5.0,5,1920,1920,NONE,3799.53315,2003.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,591230.330694389
31128809,40.78672,-73.505829,339000.0,2014,1.0,3,1952,1950,NONE,1020.5,6000.0,New York City,Hicksville,NONE,340153.0209562726
31996248,40.722735,-73.868745,998000.0,2015,3.0,6,1973,1970,NONE,2620.0,2517.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,888833.5732720522
37907695,40.847521,-73.974645,499000.0,2014,3.0,4,1940,1940,NONE,2259.0,4138.0,New York City,Fort Lee,NONE,456587.34712568065
37934533,40.870246,-74.067206,309000.0,2013,1.5,2,NA,UNKNOWN,NONE,1307.5,7856.0,New York City,Hasbrouck Heights,NONE,305676.2933777239
39126206,40.401716,-74.288593,245000.0,2014,2.5,2,1982,1980,NONE,1304.0,7405.0,New York City,Brownville,NONE,223767.4646982223
39437566,40.764766,-74.412708,465000.0,2014,1.0,3,1930,1930,NONE,1352.0,5662.0,New York City,Madison,NONE,430402.38251971937
39745405,40.959049,-74.189826,265000.0,2013,1.0,3,1946,1940,NONE,1250.0,14810.0,New York City,North Haledon,NONE,309373.1456915088
55350788,40.092088,-74.46059,387500.0,2012,3.0,4,2001,2000,NONE,2370.0,16978.7352,New York City,Plumsted,New Egypt High School,367261.6255292429
62646151,40.640228,-73.66175,1149581.946,2015,1.5,2,1910,1910,NONE,1270.0,7438.5,New York City,East Rockaway,Queens High School Of Teaching Liberal Arts And Sc,900327.9911340256
79707961,40.655895,-73.973991,349000.0,2014,1.0,1,1929,1920,NONE,725.0,5452.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,338529.36547513877
19873798,34.186236,-118.644889,459900.0,2013,2.0,3,1960,1960,2013,1160.0,7492.0,Los Angeles,Los Angeles,El Camino Real Senior High School,480342.94793599815
20092242,34.268584,-118.305574,499000.0,2014,2.0,3,1951,1950,NONE,1524.0,5433.0,Los Angeles,Los Angeles,Verdugo Hills Senior High School,471953.3661646089
20496987,34.047961,-118.419342,799000.0,2013,1.0,2,1926,1920,NONE,1267.0,5852.0,Los Angeles,Los Angeles,University Senior High School,787327.6236669847
20967691,33.93973,-118.230396,254800.0,2015,1.0,2,NA,UNKNOWN,NONE,870.0,5662.0,Los Angeles,Los Angeles,NONE,256491.12581399502
21184823,33.836774,-118.135744,615000.0,2014,2.0,3,1943,1940,1998,1625.0,8196.0,Los Angeles,Long Beach,Lakewood High School,620494.4803909375
21606114,34.053445,-117.980654,359000.0,2015,2.0,4,1954,1950,NONE,1111.0,6054.0,Los Angeles,West Puente Valley,NONE,364413.4542952515
25173692,33.786803,-117.934174,569000.0,2013,4.0,4,1958,1950,NONE,1974.0,9147.0,Los Angeles,Garden Grove,Garden Grove High School,539409.4428345527
25550268,33.560864,-117.730627,650000.0,2008,3.0,3,1997,1990,NONE,1800.0,3079.0,Los Angeles,Aliso Viejo,Aliso Niguel High School,613462.5154967492
