3426494,42.018722,-88.065091,290000.0,2014,1.5,3,1970,1970,NONE,1228.0,7187.0,Chicago,Schaumburg,J B Conant High School,278675.3705006421
3820557,41.864538,-87.778129,176400.0,2013,2.0,5,1926,1920,NONE,1387.0,4051.0,Chicago,Cicero,J Sterling Morton East High School,173328.1563661076
4465375,41.899519,-87.996642,182000.0,2014,1.0,3,1958,1950,NONE,1217.0,6899.0,Chicago,Villa Park,Willowbrook High School,177443.27499271915
4701406,41.754362,-88.342158,120000.0,2011,1.0,3,1954,1950,NONE,952.0,7501.0,Chicago,Aurora,West Aurora High School,127079.4409200141
5489495,41.518678,-88.133956,79900.0,2014,1.0,3,1952,1950,NONE,900.0,6739.0,Chicago,Joliet,Joliet West High School,99303.77796041993
61705801,41.902313,-88.606262,259900.0,2014,2.0,3,2004,2000,NONE,2001.0,476.06286,Chicago,Maple Park,Kaneland Senior High School,274828.6727869023
87708666,41.925877,-87.663681,315000.0,2014,1.0,2,1901,1900,NONE,1161.0,6816.5,Chicago,Chicago,Lincoln Park High School,312803.3055738519
31159728,40.842761,-73.505508,1149581.946,2013,5.0,5,1987,1980,NONE,3799.53315,16978.7352,New York City,Syosset,NONE,1101703.8587693304
31291847,40.763828,-73.504333,599000.0,2015,3.0,5,1962,1960,NONE,2860.0,10300.0,New York City,Hicksville,NONE,526126.9517385103
32643619,40.684967,-73.396319,259000.0,2015,2.0,3,1960,1960,NONE,3799.53315,7800.0,New York City,Copiague,NONE,266840.09067105455
33015757,40.950777,-73.806582,1149581.946,2014,4.0,3,1941,1940,NONE,3276.0,11778.0,New York City,Eastchester,NONE,1118374.3157703015
39292713,40.337001,-74.329755,559000.0,2013,3.5,4,1985,1980,NONE,2700.0,16978.7352,New York City,Manalapan,Manalapan High School,555703.9883211502
39216646,40.445942,-74.223998,149000.0,2014,1.0,1,1930,1930,NONE,718.5,1829.0,New York City,Cliffwood Beach,NONE,157650.92970019142
39622600,39.842046,-74.193711,219000.0,2014,2.0,3,NA,UNKNOWN,NONE,1476.0,7000.0,New York City,Forked River,NONE,206858.61701620545
53727453,40.613847,-74.605677,995000.0,2014,5.5,5,1994,1990,NONE,3799.53315,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,848053.1176645554
59446400,40.94395,-73.07638,399000.0,2014,3.0,4,1963,1960,NONE,2773.0,16978.7352,New York City,Port Jefferson,Earl L Vandermeulen High School,412758.47023343097
72612927,40.867467,-73.145816,929000.0,2014,3.5,5,2006,2000,NONE,3200.0,8986.0,New York City,Saint James,NONE,905137.7561496063
89333501,40.766853,-73.952644,1149581.946,2013,1.5,1,1985,1980,2012,1172.0,7032.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,1089884.4626741009
20025538,34.145535,-118.376469,1095000.0,2013,4.0,4,1939,1930,NONE,2458.0,6534.0,Los Angeles,Los Angeles,North Hollywood Senior High School,1107573.2290851728
20255434,34.568314,-118.043,235000.0,2014,3.0,4,1989,1980,NONE,2153.0,7169.0,Los Angeles,Palmdale,William J. (Pete) Knight High School,237624.36307930734
20602460,34.044325,-118.322139,619900.0,2013,1.0,4,1908,1900,NONE,2032.0,7013.0,Los Angeles,Los Angeles,Los Angeles Senior High School,653577.9176908307
21158264,33.843663,-118.176945,569000.0,2014,2.0,3,1952,1950,2014,1627.0,6534.0,Los Angeles,Long Beach,Jordan High School,583284.6192844086
21310056,33.730246,-118.308281,565000.0,2013,1.5,3,1928,1920,NONE,1410.0,6969.0,Los Angeles,Los Angeles,San Pedro Senior High School,601810.7111491933
21643259,34.143071,-117.855423,615000.0,2015,2.0,3,1959,1950,NONE,1654.0,10193.0,Los Angeles,Glendora,NONE,633114.8949250097
25295322,33.709306,-117.97375,629000.0,2014,2.0,3,1969,1960,2009,1534.0,4792.0,Los Angeles,Fountain Valley,Fountain Valley High School,624927.2720525285
25569285,33.546252,-117.712525,995000.0,2013,3.0,4,1984,1980,NONE,3161.0,6969.0,Los Angeles,Laguna Niguel,Aliso Niguel High School,980087.3948926964
25742447,33.484195,-117.713226,535000.0,2013,3.0,4,2000,2000,NONE,1850.0,3484.0,Los Angeles,Dana Point,Aliso Niguel High School,549327.5690422714
82876727,34.444246,-118.567768,619000.0,2014,3.0,4,2004,2000,NONE,2698.0,6446.0,Los Angeles,Santa Clarita,Valencia High School,618151.6604860737
26863513,32.944748,-96.774801,474900.0,2013,4.0,5,1964,1960,NONE,3741.0,15276.58067,Dallas,Dallas,Richardson High School,468038.2760392579
26958639,32.612818,-96.947126,98000.0,2013,2.0,3,1987,1980,NONE,1515.0,4791.0,Dallas,Cedar Hill,NONE,110305.37377850924
28991925,32.671535,-97.439448,124900.0,2013,2.0,3,1981,1980,NONE,1409.0,8276.0,Dallas,Benbrook,Western Hills High School,117314.28554063548
29084883,32.851751,-97.139063,194900.0,2014,2.0,3,1972,1970,NONE,2488.0,9844.0,Dallas,Bedford,NONE,196200.52298157415
53114017,33.107205,-96.761205,259900.0,2013,3.0,4,1998,1990,NONE,2988.0,7840.0,Dallas,Plano,Liberty High School,260570.20422625227
55154490,33.06916,-97.049922,299000.0,2013,3.5,4,2000,2000,NONE,3410.0,10454.0,Dallas,Flower Mound,Marcus High School,299881.8464022847
70558926,32.611995,-97.121128,239900.0,2014,3.0,5,2005,2000,NONE,3566.0,9147.0,Dallas,Mansfield,Mansfield High School,240749.44297398167
79953879,32.888485,-97.35553,239900.0,2013,3.0,4,2010,2010,NONE,3069.0,8363.0,Dallas,Fort Worth,Saginaw High School,231198.38833913702
89527357,33.037535,-96.915602,349000.0,2013,4.0,5,2003,2000,NONE,3311.0,8712.0,Dallas,Lewisville,Hebron High School,344684.78321470605
