3425228,42.02591,-88.045214,229900.0,2014,2.0,2,1989,1980,NONE,1546.0,7302.5,Chicago,Schaumburg,J B Conant High School,214615.38975177938
3807680,41.883538,-87.780169,253000.0,2014,2.0,3,1913,1910,NONE,1697.0,4356.0,Chicago,Oak Park,Oak Park & River Forest High School,223097.119546069
4439057,41.867645,-88.04469,665000.0,2014,4.0,4,1953,1950,NONE,3162.0,12554.39528,Chicago,Glen Ellyn,Glenbard West High School,648509.130566115
4722093,41.695507,-88.364799,239900.0,2014,2.5,4,NA,UNKNOWN,NONE,2398.0,7039.5,Chicago,Oswego,Oswego High School,242945.1780215484
5390434,41.556507,-88.091335,109900.0,2013,1.5,3,NA,UNKNOWN,NONE,900.0,14374.0,Chicago,Crest Hill,Lockport Township High School East,103782.29786882206
61492272,42.32185,-88.191787,279999.0,2014,3.0,5,2005,2000,NONE,3165.0,10680.5,Chicago,Lakemoor,Wauconda High School,268848.8412425419
83392234,42.238971,-87.9718,319000.0,2014,2.5,3,2007,2000,2006,2087.0,1289.0,Chicago,Vernon Hills,Vernon Hills High School,303239.3855320994
31138837,40.793499,-73.456268,659000.0,2014,2.0,3,1964,1960,NONE,1772.0,10593.0,New York City,Plainview,Plainview Old Bethpage Jfk High School,618213.5774481073
31375237,40.659219,-73.559749,299999.0,2014,1.0,3,1951,1950,NONE,1044.0,5000.0,New York City,Merrick,NONE,314133.30593353213
32612112,40.768343,-73.319194,282000.0,2014,2.0,3,1960,1960,NONE,3799.53315,4950.0,New York City,Deer Park,NONE,316516.06785966037
38027836,40.899965,-74.102095,289900.0,2014,1.0,2,1955,1950,NONE,913.0,5216.0,New York City,Saddle Brook,NONE,297908.56333101535
39192966,40.553219,-74.290087,349900.0,2015,2.5,3,1950,1950,NONE,1764.0,6011.0,New York City,Woodbridge Township,NONE,331007.6913747996
39198587,40.559923,-74.290369,309900.0,2014,1.0,3,1955,1950,NONE,1162.0,12467.39528,New York City,Woodbridge Township,NONE,286522.4676524771
39436651,40.938497,-74.301845,319900.0,2014,2.0,3,1956,1950,NONE,1394.5,10890.0,New York City,Lincoln Park,NONE,310069.70806757757
