59685814,41.586641,-88.197084,29900.0,2013,2.5,4,NA,UNKNOWN,NONE,1815.5,7452.5,Chicago,Plainfield,Plainfield High School,127502.50051023506
3563738,42.054641,-87.681106,220000.0,2014,2.0,2,1967,1960,NONE,1500.0,7306.5,Chicago,Evanston,Evanston Twp High School,206449.67887960328
3941362,41.791503,-87.769221,259000.0,2014,2.0,3,1955,1950,NONE,1039.0,6250.0,Chicago,Chicago,Kennedy High School,242655.58415647567
4552235,41.73823,-88.121078,239900.0,2014,3.0,3,1989,1980,NONE,1640.0,6550.5,Chicago,Naperville,Naperville Central High School,222926.58105827894
5017842,42.407169,-88.237831,315000.0,2009,4.0,4,2001,2000,NONE,2900.0,12632.0,Chicago,Johnsburg,Johnsburg High School,283717.86625497346
58360786,41.941219,-87.670211,249900.0,2013,1.0,1,1999,1990,NONE,832.0,6943.0,Chicago,Chicago,Lake View High School,230556.23517541646
65564791,41.905468,-87.664719,385000.0,2014,2.0,2,2005,2000,NONE,1306.0,7840.0,Chicago,Chicago,Wells Community Academy High School,389353.17153796315
119093816,41.67724,-87.992655,235000.0,2014,2.5,3,2008,2000,NONE,1721.0,8188.5,Chicago,Lemont,NONE,227378.12578364494
31380990,40.682033,-73.560043,475000.0,2013,2.0,4,1947,1940,NONE,1766.0,6480.0,New York City,Merrick,NONE,439358.27091673564
32212072,40.65044,-73.73562,599000.0,2014,4.0,6,1960,1960,NONE,2162.0,3100.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,610585.4664262669
33004468,40.911459,-73.863006,419000.0,2013,1.5,3,1923,1920,NONE,1800.0,2875.0,New York City,Yonkers,Riverside High School,415474.0377307926
38850825,40.705493,-74.88797,165000.0,2014,1.0,2,1950,1950,NONE,828.5,7000.0,New York City,Lebanon Township,NONE,171068.45848228037
39326945,40.404949,-74.059162,425000.0,2013,2.5,5,1973,1970,NONE,2331.0,8309.0,New York City,Leonardo,NONE,404355.0336847457
39336334,40.334003,-74.120364,595000.0,2013,3.5,4,1978,1970,NONE,2436.0,9794.0,New York City,Lincroft,NONE,602531.9058832366
39627845,39.852152,-74.214546,339900.0,2013,2.0,3,1984,1980,NONE,1854.0,10018.0,New York City,Lacey,NONE,316767.0108877151
53406718,41.114247,-74.023805,249900.0,2014,1.0,1,1987,1980,NONE,1317.0,5831.0,New York City,Nanuet,Spring Valley High School,253676.6139232283
59929763,40.491543,-74.529426,289900.0,2013,2.5,4,1955,1950,NONE,2514.0,16978.7352,New York City,Franklin Township,NONE,327825.2634670425
72539506,40.752175,-73.970011,875000.0,2014,1.0,1,1920,1920,NONE,827.5,6751.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,830932.122208678
109944991,41.151949,-73.778458,729000.0,2013,2.5,4,2012,2010,NONE,2600.0,7405.0,New York City,Pleasantville,Pleasantville High School,679476.8478864143
20016349,34.167225,-118.406101,634950.0,2013,2.0,3,1951,1950,NONE,1667.0,6185.0,Los Angeles,Los Angeles,Ulysses S. Grant Senior High School,659551.4781719246
20401228,33.902758,-118.378403,715000.0,2015,2.0,3,1954,1950,1959,1430.0,6359.0,Los Angeles,Hawthorne,Hawthorne High School,680532.0839093168
20733618,34.108385,-118.063022,648000.0,2013,2.0,3,1924,1920,NONE,1700.0,6312.0,Los Angeles,Temple City,Temple City High School,658040.0103377465
21066078,33.942882,-118.116702,585000.0,2013,3.0,4,1950,1950,NONE,1862.0,7492.0,Los Angeles,Downey,Downey High School,587245.2935817805
21540165,34.105941,-117.922487,345000.0,2014,2.0,3,1955,1950,NONE,1250.0,5227.0,Los Angeles,Covina,NONE,374714.7028687042
25186909,33.755043,-117.967045,490000.0,2015,1.0,3,1955,1950,2014,962.0,7308.0,Los Angeles,Westminster,Bolsa Grande High School,469305.8514751723
25424951,33.803439,-117.84465,549000.0,2014,2.0,3,1951,1950,2014,1594.0,10454.0,Los Angeles,Orange,Orange High School,536934.1596045968
25668742,33.652386,-117.579651,449995.0,2013,3.0,3,1988,1980,NONE,1350.0,1350.0,Los Angeles,Rancho Santa Margarita,NONE,449867.2286469284
59274847,34.140726,-118.674912,1247607.9,2014,5.0,4,2004,2000,2005,3452.60475,11761.0,Los Angeles,Calabasas,Indian Hills West Continuation High School,1240736.2765955874
26605727,33.044959,-96.737703,172500.0,2013,2.0,3,1977,1970,NONE,1949.0,7840.0,Dallas,Plano,Plano Senior High School,183824.068093533
26743363,32.850366,-96.698052,274900.0,2014,2.5,3,1962,1960,NONE,1800.0,6969.0,Dallas,Dallas,Bryan Adams High School,243736.045653537
27324671,33.002145,-96.902271,179900.0,2013,2.0,3,1983,1980,NONE,1801.0,7797.0,Dallas,Carrollton,Creekview High School,173745.9317656244
28638855,32.348818,-97.40314,129900.0,2014,2.0,3,1975,1970,NONE,1652.0,10890.0,Dallas,Cleburne,Cleburne High School,119054.82491148368
29151317,32.674505,-97.474038,175000.0,2014,2.0,4,1974,1970,NONE,1835.0,9583.0,Dallas,Benbrook,Western Hills High School,167551.04670406444
55147964,33.028801,-97.060604,245000.0,2013,2.0,3,1994,1990,NONE,1951.0,8712.0,Dallas,Flower Mound,Flower Mound High School,230151.82712811857
