3277882,42.078434,-88.014313,209000.0,2012,1.0,3,1955,1950,NONE,1437.0,10998.0,Chicago,Rolling Meadows,Rolling Meadows High School,191443.31721774742
3661493,41.944637,-87.773162,242000.0,2013,2.0,3,2013,2010,NONE,1582.0,6572.0,Chicago,Chicago,Schurz High School,226436.23974105358
3918046,41.817083,-87.783457,149900.0,2013,2.0,3,1954,1950,NONE,954.0,4138.0,Chicago,Stickney,J Sterling Morton West High School,139758.461089255
4525859,41.806067,-88.09135,163500.0,2013,2.5,2,1995,1990,2009,1138.0,6773.0,Chicago,Lisle,Lisle High School,166449.4582033064
5072148,42.200767,-88.268712,229000.0,2013,2.5,3,1992,1990,NONE,1626.0,6751.5,Chicago,Cary,Cary-Grove Community High School,223392.09667701175
54538231,41.887821,-87.642395,675000.0,2014,2.5,3,1999,1990,NONE,2017.0,2017.0,Chicago,Chicago,Crane Technical Prep High School,576912.6395843747
70472122,41.870201,-87.62474,225000.0,2015,1.0,1,NA,UNKNOWN,NONE,900.0,5292.0,Chicago,Chicago,Phillips Academy High School,209689.39406608176
72539340,40.755405,-73.972305,358000.0,2014,1.0,0,1924,1920,NONE,686.5,8515.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,367433.290719626
31105597,40.762645,-73.636543,949000.0,2014,2.5,5,1922,1920,2005,2508.5,10000.0,New York City,East Williston,Wheatley School,955510.4069500888
31548908,40.79472,-73.965263,615000.0,2014,1.0,0,1960,1960,NONE,590.0,3678.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,627037.3147936674
32326086,40.59318,-74.095724,789900.0,2014,5.0,4,2013,2010,NONE,3200.0,8929.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,747858.9223373972
33059992,41.100539,-73.792996,499900.0,2014,3.0,5,1968,1960,NONE,1840.0,7501.0,New York City,Hawthorne,Westlake High School,484633.7624494444
