3632751,41.971126,-87.793159,389900.0,2014,3.0,3,1960,1960,NONE,1800.0,9046.0,Chicago,Chicago,Taft High School,374164.80765986175
3911864,41.741171,-87.812302,199900.0,2014,2.0,3,1969,1960,NONE,1091.0,7714.0,Chicago,Bridgeview,Argo Community High School,188390.15592974238
4551877,41.728262,-88.131925,150000.0,2014,2.0,3,1982,1980,NONE,1250.0,7493.0,Chicago,Naperville,Naperville Central High School,156568.34575620378
4916234,42.164926,-87.807941,335000.0,2014,3.0,3,1978,1970,NONE,2262.0,9582.5,Chicago,Highland Park,Highland Park High School,383060.8284606591
54534087,41.952972,-87.653091,375000.0,2014,2.0,3,NA,UNKNOWN,NONE,1850.0,7056.0,Chicago,Chicago,Lake View High School,402511.78972310084
65392101,41.967834,-87.656623,250000.0,2013,2.0,2,NA,UNKNOWN,NONE,1500.0,6534.0,Chicago,Chicago,Senn High School,231096.2909381542
92198949,42.085015,-88.453239,179999.0,2014,3.0,3,2006,2000,NONE,1792.0,7187.5,Chicago,Pingree Grove,Hampshire High School,174766.48731323774
30751810,40.627475,-73.94474,539000.0,2014,3.5,3,1925,1920,NONE,1404.0,8121.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,501657.29793027835
31526916,40.761475,-73.977509,1050000.0,2014,1.0,1,1982,1980,NONE,640.0,8843.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,989377.2880466375
32357268,40.55515,-74.173544,459000.0,2014,3.0,3,1992,1990,NONE,2416.0,11691.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,448397.1875089446
37855796,40.879019,-74.028655,270000.0,2015,1.5,3,NA,UNKNOWN,NONE,1291.5,6533.5,New York City,Bogota,NONE,258052.49022051008
38950343,40.789926,-74.017487,159000.0,2013,1.0,3,NA,UNKNOWN,NONE,1167.0,5152.5,New York City,West New York,NONE,179626.04800219598
39712283,39.613598,-74.320602,115000.0,2013,1.5,2,1988,1980,NONE,1410.0,12632.0,New York City,Tuckerton,Pinelands Reg High School,130295.79214958657
39536747,39.909834,-74.159272,225000.0,2014,2.0,2,1993,1990,NONE,1751.0,5967.5,New York City,Berkeley,Central Regional High School,211309.9967780115
52681710,39.703154,-74.134665,179900.0,2013,1.5,3,1985,1980,NONE,950.0,6004.5,New York City,Harvey Cedars,Southern Reg High School,310833.0402446041
