3435533,42.007196,-88.134636,224900.0,2014,2.0,4,1968,1960,NONE,1136.0,5497.0,Chicago,Hanover Park,Hoffman Estates High School,211642.79929523304
3830862,41.841955,-87.776288,119500.0,2015,1.0,2,1926,1920,NONE,1300.0,8254.0,Chicago,Cicero,J Sterling Morton East High School,123454.80808686125
4450894,41.849994,-88.090678,250000.0,2014,3.0,3,NA,UNKNOWN,NONE,1593.0,6383.5,Chicago,Wheaton,Glenbard South High School,229139.15172471883
4794688,42.374207,-87.992551,524950.0,2013,3.0,4,1998,1990,1997,3254.0,15472.04295,Chicago,Gurnee,Warren Township High School,463604.4159029715
5376151,41.637662,-88.184847,449900.0,2010,4.0,4,1996,1990,NONE,3133.0,7731.5,Chicago,Plainfield,Plainfield East High School,423293.63778251945
63081323,41.56188,-88.022065,274900.0,2014,2.5,3,2003,2000,NONE,2115.0,8125.0,Chicago,Lockport,Lockport Township High School East,262601.2783742422
83381312,42.380414,-88.375367,239000.0,2014,3.0,4,2006,2000,NONE,2335.0,15472.04295,Chicago,Wonder Lake,Woodstock North High School,221910.20429185347
31135077,40.793537,-73.521095,839000.0,2013,3.0,5,1957,1950,NONE,2318.0,11761.0,New York City,Jericho,NONE,809547.5930341147
31276639,40.625595,-73.657005,399000.0,2014,2.0,4,1961,1960,NONE,1736.0,7405.0,New York City,Oceanside,School 7 Oceanside Senior High School,375376.9460197717
32729454,40.914761,-72.423835,735000.0,2014,2.5,4,1998,1990,NONE,2250.0,16978.7352,New York City,Southampton,Southampton High School,738979.3093757665
38021799,40.909853,-74.077591,379000.0,2014,2.0,3,1950,1950,NONE,2492.0,5227.0,New York City,Rochelle Park,NONE,371197.2193267741
39269571,40.150021,-74.24376,375000.0,2013,2.5,4,1978,1970,2008,3046.0,7405.0,New York City,Howell,Howell High School,377970.1157002316
39233853,40.294813,-74.048011,264900.0,2013,2.5,2,1985,1980,NONE,1428.0,6833.5,New York City,Eatontown,Monmouth Reg High School,241363.3545693319
39549991,40.021078,-74.136781,289000.0,2014,2.0,3,1960,1960,NONE,1552.0,8330.0,New York City,Brick,NONE,275186.2174209685
39865659,40.602839,-74.598742,919000.0,2014,3.0,4,1994,1990,NONE,3227.0,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,835603.0223644892
59331458,40.822756,-72.877389,249000.0,2014,3.0,3,1986,1980,NONE,2275.5,16978.7352,New York City,Shirley,NONE,254446.72054094428
72533329,40.779144,-73.946243,405000.0,2014,1.0,1,1985,1980,NONE,705.5,4987.0,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,422900.4671071553
82231453,40.709437,-73.817627,150000.0,2014,1.0,1,1953,1950,NONE,728.0,9334.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,214721.08530620992
19972025,34.173341,-118.459942,659000.0,2014,2.0,3,1950,1950,NONE,1266.0,6882.0,Los Angeles,Los Angeles,Van Nuys Senior High School,644110.7259934655
20161348,34.266152,-118.538538,429000.0,2013,3.0,5,1962,1960,NONE,1771.0,10890.0,Los Angeles,Los Angeles,Granada Hills Charter High School,423376.10625554965
20559174,34.07387,-118.506046,1247607.9,2013,3.0,3,1964,1960,NONE,2613.0,12791.8728,Los Angeles,Los Angeles,Palisades Charter High School,1232292.9536405604
21146765,33.870368,-118.172292,370000.0,2014,1.0,3,1931,1930,NONE,1206.0,5393.0,Los Angeles,Long Beach,Jordan High School,360285.0771614192
21289503,33.805877,-118.29197,479900.0,2013,2.0,3,1969,1960,NONE,1515.0,5227.0,Los Angeles,West Carson,Nathaniel Narbonne Senior High School,482606.0557941514
21691538,34.043648,-117.931584,450000.0,2013,2.0,6,1950,1950,NONE,2189.0,12791.8728,Los Angeles,Valinda,NONE,466602.2510070016
25309337,33.773338,-118.020192,355000.0,2014,2.5,2,1987,1980,NONE,1350.0,1089.0,Los Angeles,Westminster,Westminster High School,360684.4287418092
25563359,33.537234,-117.667614,529000.0,2013,3.0,3,1974,1970,NONE,1700.0,5663.0,Los Angeles,San Juan Capistrano,Capistrano Valley High School,526127.1556504001
25655440,33.588462,-117.661163,309000.0,2014,2.0,2,1970,1970,NONE,1040.0,7317.5,Los Angeles,Mission Viejo,NONE,296183.46166879265
81959333,34.041636,-118.23475,517500.0,2013,1.0,1,2009,2000,NONE,1070.0,12791.8728,Los Angeles,Los Angeles,Belmont Senior High School,489394.8238993226
26650959,33.018624,-96.796853,465000.0,2014,3.5,4,1994,1990,NONE,3414.0,12632.0,Dallas,Plano,Shepton High School,456738.7068403462
26761083,32.847638,-96.816328,490073.43,2013,2.0,3,1949,1940,NONE,1783.0,8276.0,Dallas,Dallas,Thomas Jefferson High School,414405.9656076186
28969196,32.756637,-97.230473,145000.0,2013,2.5,3,1954,1950,NONE,2814.0,15276.58067,Dallas,Fort Worth,Eastern Hills High School,140386.28088852286
29307033,32.656937,-97.097828,137000.0,2014,2.0,3,1998,1990,2013,1666.0,4791.0,Dallas,Arlington,Seguin High School,135530.87608790654
29320690,32.61616,-97.112624,149000.0,2013,2.0,4,2001,2000,NONE,1846.0,6969.0,Dallas,Arlington,Mansfield Timberview High School,141793.68800580935
55165037,33.150849,-96.882624,299900.0,2013,4.0,5,2000,2000,NONE,4156.0,7840.0,Dallas,Frisco,Frisco High School,314781.7008539105
65357686,33.210338,-96.706419,295000.0,2013,3.5,4,2004,2000,NONE,2759.0,7840.0,Dallas,McKinney,McKinney North High School,300117.35524392786
79928579,32.921628,-97.301764,179900.0,2011,3.0,3,2006,2000,NONE,2338.0,5227.0,Dallas,Fort Worth,Timber Creek High School,169993.86203515946
89521899,33.011086,-97.267066,255000.0,2013,4.0,5,2007,2000,NONE,3645.0,7906.0,Dallas,Fort Worth,Byron Nelson High School,244768.9095997227
